SQL_Statement,Char_Count,Word_Count,Query_Type,Tables,Table_Count,Join_Count,Aggregate,Nestedness_Level,Column_Count,Aggregate_Count,UDF_Count,Function_Count,Predicate_Count
"SELECT TOP 1_x000D_
 drp.plate as drp_plate, drp.ifudsgn as drp_ifudsgn, drp.mangaid as drp_mangaid, drp.versdrp2, drp.versdrp3, drp.srvymode, drp.objra, drp.objdec, drp.ifuglon, drp.ifuglat, drp.ifura, drp.ifudec, drp.ebvgal, drp.drp3qual, drp.bluesn2, drp.redsn2, drp.airmsmed, drp.seemed, drp.transmed, drp.rfwhm, drp.mngtarg1, drp.mngtarg2, drp.mngtarg3, drp.ifudesignsize, drp.ifutargetsize, drp.z as drp_z, drp.zmin, drp.zmax, drp.nsa_z as drp_nsa_z, drp.nsa_zdist, drp.nsa_sersic_absmag_r, drp.nsa_elpetro_absmag_r, drp.nsa_elpetro_amivar_r, drp.nsa_sersic_mass, drp.nsa_elpetro_mass, drp.nsa_elpetro_ba, drp.nsa_elpetro_phi, drp.nsa_extinction_r, drp.nsa_elpetro_th50_r, drp.nsa_petro_th50, drp.nsa_petro_flux_r, drp.nsa_petro_flux_ivar_r, drp.nsa_elpetro_flux_r, drp.nsa_elpetro_flux_ivar_r, drp.nsa_sersic_ba, drp.nsa_sersic_n, drp.nsa_sersic_phi, drp.nsa_sersic_th50, drp.nsa_sersic_flux_r, drp.nsa_sersic_flux_ivar_r, dap.plate as dap_plate, dap.ifudesign as dap_ifudesign, dap.plateifu as dap_plateifu, dap.mangaid as dap_mangaid, dap.drpallindx, dap.dapdone, dap.ldist_z, dap.adist_z, dap.nsa_z as dap_nsa_z, dap.nsa_zdist, dap.drp3qual, dap.dapqual, dap.dapbins, dap.rcov90, dap.snr_med_r as dap_snr_med_r, dap.snr_ring_r as dap_snr_ring_r, dap.bin_rmax, dap.bin_r_n_10, dap.bin_r_snr_10, dap.stellar_z, dap.stellar_vel_lo, dap.stellar_vel_hi, dap.stellar_vel_lo_clip, dap.stellar_vel_hi_clip, dap.stellar_sigma_1re, dap.stellar_rchi2_1re_x000D_
FROM mangaDRPall AS drp_x000D_
 JOIN mangaDAPall AS dap on dap.mangaid = drp.mangaid_x000D_
WHERE _x000D_
 drp.mangaid = '1-458127'_x000D_
 AND_x000D_
 dap.daptype = 'HYB10-MILESHC-MASTARHC2'_x000D_
",1660,124,SELECT,"['MANGADAPALL', 'MANGADRPALL']",2,1,NO,0,76,0,0,0,3
"SELECT TOP 1_x000D_
 drp.plate as drp_plate, drp.ifudsgn as drp_ifudsgn, drp.mangaid as drp_mangaid, drp.versdrp2, drp.versdrp3, drp.srvymode, drp.objra, drp.objdec, drp.ifuglon, drp.ifuglat, drp.ifura, drp.ifudec, drp.ebvgal, drp.drp3qual, drp.bluesn2, drp.redsn2, drp.airmsmed, drp.seemed, drp.transmed, drp.rfwhm, drp.mngtarg1, drp.mngtarg2, drp.mngtarg3, drp.ifudesignsize, drp.ifutargetsize, drp.z as drp_z, drp.zmin, drp.zmax, drp.nsa_z as drp_nsa_z, drp.nsa_zdist, drp.nsa_sersic_absmag_r, drp.nsa_elpetro_absmag_r, drp.nsa_elpetro_amivar_r, drp.nsa_sersic_mass, drp.nsa_elpetro_mass, drp.nsa_elpetro_ba, drp.nsa_elpetro_phi, drp.nsa_extinction_r, drp.nsa_elpetro_th50_r, drp.nsa_petro_th50, drp.nsa_petro_flux_r, drp.nsa_petro_flux_ivar_r, drp.nsa_elpetro_flux_r, drp.nsa_elpetro_flux_ivar_r, drp.nsa_sersic_ba, drp.nsa_sersic_n, drp.nsa_sersic_phi, drp.nsa_sersic_th50, drp.nsa_sersic_flux_r, drp.nsa_sersic_flux_ivar_r, dap.plate as dap_plate, dap.ifudesign as dap_ifudesign, dap.plateifu as dap_plateifu, dap.mangaid as dap_mangaid, dap.drpallindx, dap.dapdone, dap.ldist_z, dap.adist_z, dap.nsa_z as dap_nsa_z, dap.nsa_zdist, dap.drp3qual, dap.dapqual, dap.dapbins, dap.rcov90, dap.snr_med_r as dap_snr_med_r, dap.snr_ring_r as dap_snr_ring_r, dap.bin_rmax, dap.bin_r_n_10, dap.bin_r_snr_10, dap.stellar_z, dap.stellar_vel_lo, dap.stellar_vel_hi, dap.stellar_vel_lo_clip, dap.stellar_vel_hi_clip, dap.stellar_sigma_1re, dap.stellar_rchi2_1re_x000D_
FROM mangaDRPall AS drp_x000D_
 JOIN mangaDAPall AS dap on dap.mangaid = drp.mangaid_x000D_
WHERE _x000D_
 drp.mangaid = '1-593748'_x000D_
 AND_x000D_
 dap.daptype = 'HYB10-MILESHC-MASTARHC2'_x000D_
",1660,124,SELECT,"['MANGADAPALL', 'MANGADRPALL']",2,1,NO,0,76,0,0,0,3
"SELECT specObjID, lambdaEff, class, z, zerr, RUN2D, PLATE, MJD, FIBERID, ra, dec FROM SpecObj WHERE ra > 185 AND ra < 185.1 AND dec > 15 AND dec < 15.1",151,30,SELECT,['SPECOBJ'],1,0,NO,0,11,0,0,0,4
"SELECT DISTINCT p.run, p.rerun, p.camcol, p.field FROM PhotoObjAll AS p WHERE (p.run=1452 AND p.camcol=1 AND p.field=59 AND p.rerun=301)",136,18,SELECT,['PHOTOOBJALL'],1,0,NO,0,4,0,0,0,4
"SELECT TOP 1_x000D_
 s.instrument, s.bossSpecObjID, px.seeing50, p.psffwhm_r, p.field, p.run, p.camcol, p.rowc_r, p.colc_r, p.rowc, p.colc, p.fracDeV_r, p.deVAB_r, p.deVPhi_r, s.specobjid, s.bestobjid, p.objid, s.plate, s.fiberid, p.insideMask, p.flags, p.sky_r, p.petroFlux_r, p.petroFluxIvar_r, p.fiber2Flux_r, p.petroRad_r, p.petroRadErr_r, p.petroR50_r, p.petroR50Err_r, p.petroR90_r, p.petroR90Err_r, p.deVRad_r, p.deVRadErr_r, p.deVFlux_r, p.deVFluxIvar_r, p.airmass_r, p.cloudCam_r, p.calibStatus_r, s.z, s.zErr, s.zWarning, s.class, s.z_noqso, s.zErr_noqso, s.zWarning_noqso, s.velDisp, s.velDispErr, s.velDispZ, s.velDispZErr, s.velDispChi2, s.velDispNPix, s.velDispDOF, s.snMedian_r, s.snMedian, s.chi68p, s.fracNSigma_1, s.fracNSigHi_1, s.fracNSigLo_1, s.spectroFlux_r, s.spectroSynFlux_r, s.spectroFluxIvar_r, s.spectroSynFluxIvar_r, p.expFlux_r, p.expAB_r, p.expRad_r, p.expPhi_r, p.psfFlux_r_x000D_
FROM PhotoObjAll AS p_x000D_
 JOIN SpecObjAll AS s ON s.bestobjid = p.objid JOIN PlateX AS px on px.plateID = s.plateID_x000D_
WHERE _x000D_
 s.scienceprimary = 1_x000D_
 AND s.ra BETWEEN 247.52298453866666 AND 247.52465120533333_x000D_
 AND s.dec BETWEEN 40.79719072496667 AND 40.798857391633334_x000D_
",1217,107,SELECT,"['SPECOBJALL', 'PLATEX', 'PHOTOOBJALL']",3,2,NO,0,67,0,0,0,5
"SELECT TOP 1_x000D_
 drp.plate as drp_plate, drp.ifudsgn as drp_ifudsgn, drp.mangaid as drp_mangaid, drp.versdrp2, drp.versdrp3, drp.srvymode, drp.objra, drp.objdec, drp.ifuglon, drp.ifuglat, drp.ifura, drp.ifudec, drp.ebvgal, drp.drp3qual, drp.bluesn2, drp.redsn2, drp.airmsmed, drp.seemed, drp.transmed, drp.rfwhm, drp.mngtarg1, drp.mngtarg2, drp.mngtarg3, drp.ifudesignsize, drp.ifutargetsize, drp.z as drp_z, drp.zmin, drp.zmax, drp.nsa_z as drp_nsa_z, drp.nsa_zdist, drp.nsa_sersic_absmag_r, drp.nsa_elpetro_absmag_r, drp.nsa_elpetro_amivar_r, drp.nsa_sersic_mass, drp.nsa_elpetro_mass, drp.nsa_elpetro_ba, drp.nsa_elpetro_phi, drp.nsa_extinction_r, drp.nsa_elpetro_th50_r, drp.nsa_petro_th50, drp.nsa_petro_flux_r, drp.nsa_petro_flux_ivar_r, drp.nsa_elpetro_flux_r, drp.nsa_elpetro_flux_ivar_r, drp.nsa_sersic_ba, drp.nsa_sersic_n, drp.nsa_sersic_phi, drp.nsa_sersic_th50, drp.nsa_sersic_flux_r, drp.nsa_sersic_flux_ivar_r, dap.plate as dap_plate, dap.ifudesign as dap_ifudesign, dap.plateifu as dap_plateifu, dap.mangaid as dap_mangaid, dap.drpallindx, dap.dapdone, dap.ldist_z, dap.adist_z, dap.nsa_z as dap_nsa_z, dap.nsa_zdist, dap.drp3qual, dap.dapqual, dap.dapbins, dap.rcov90, dap.snr_med_r as dap_snr_med_r, dap.snr_ring_r as dap_snr_ring_r, dap.bin_rmax, dap.bin_r_n_10, dap.bin_r_snr_10, dap.stellar_z, dap.stellar_vel_lo, dap.stellar_vel_hi, dap.stellar_vel_lo_clip, dap.stellar_vel_hi_clip, dap.stellar_sigma_1re, dap.stellar_rchi2_1re_x000D_
FROM mangaDRPall AS drp_x000D_
 JOIN mangaDAPall AS dap on dap.mangaid = drp.mangaid_x000D_
WHERE _x000D_
 drp.mangaid = '1-245774'_x000D_
 AND_x000D_
 dap.daptype = 'HYB10-MILESHC-MASTARHC2'_x000D_
",1660,124,SELECT,"['MANGADAPALL', 'MANGADRPALL']",2,1,NO,0,76,0,0,0,3
" SELECT TOP 500 ra,dec,u,err_u,g,err_g,r,err_r,i,err_i,z,err_z FROM PhotoObJ WHERE ra BETWEEN 227.12910 AND 227.41500 AND dec BETWEEN 52.45760 AND 52.63079 AND z>15.2 AND z<19.2 AND err_z<0.1 AND clean=1 ORDER BY z ",215,29,SELECT,['PHOTOOBJ'],1,0,NO,0,12,0,0,0,8
"SELECT TOP 1_x000D_
 s.instrument, s.bossSpecObjID, px.seeing50, p.psffwhm_r, p.field, p.run, p.camcol, p.rowc_r, p.colc_r, p.rowc, p.colc, p.fracDeV_r, p.deVAB_r, p.deVPhi_r, s.specobjid, s.bestobjid, p.objid, s.plate, s.fiberid, p.insideMask, p.flags, p.sky_r, p.petroFlux_r, p.petroFluxIvar_r, p.fiber2Flux_r, p.petroRad_r, p.petroRadErr_r, p.petroR50_r, p.petroR50Err_r, p.petroR90_r, p.petroR90Err_r, p.deVRad_r, p.deVRadErr_r, p.deVFlux_r, p.deVFluxIvar_r, p.airmass_r, p.cloudCam_r, p.calibStatus_r, s.z, s.zErr, s.zWarning, s.class, s.z_noqso, s.zErr_noqso, s.zWarning_noqso, s.velDisp, s.velDispErr, s.velDispZ, s.velDispZErr, s.velDispChi2, s.velDispNPix, s.velDispDOF, s.snMedian_r, s.snMedian, s.chi68p, s.fracNSigma_1, s.fracNSigHi_1, s.fracNSigLo_1, s.spectroFlux_r, s.spectroSynFlux_r, s.spectroFluxIvar_r, s.spectroSynFluxIvar_r, p.expFlux_r, p.expAB_r, p.expRad_r, p.expPhi_r, p.psfFlux_r_x000D_
FROM PhotoObjAll AS p_x000D_
 JOIN SpecObjAll AS s ON s.bestobjid = p.objid JOIN PlateX AS px on px.plateID = s.plateID_x000D_
WHERE _x000D_
 s.scienceprimary = 1_x000D_
 AND s.ra BETWEEN 221.48435013366668 AND 221.48601680033335_x000D_
 AND s.dec BETWEEN 45.91498483986667 AND 45.916651506533334_x000D_
",1217,107,SELECT,"['SPECOBJALL', 'PLATEX', 'PHOTOOBJALL']",3,2,NO,0,67,0,0,0,5
"SELECT DISTINCT s.run2d, s.plate, s.mjd, s.fiberID FROM PhotoObjAll AS p JOIN SpecObjAll s ON p.objID = s.bestObjID WHERE (s.plate=9430 AND s.mjd=58112 AND s.fiberid=143)",170,23,SELECT,"['SPECOBJALL', 'PHOTOOBJALL']",2,1,NO,0,4,0,0,0,4
"SELECT DISTINCT p.ra, p.dec, p.objid, p.run, p.rerun, p.camcol, p.field, s.z, s.plate, s.mjd, s.fiberID, s.specobjid, s.run2d FROM PhotoObjAll AS p JOIN SpecObjAll s ON p.objID = s.bestObjID WHERE (s.plate=4262 AND s.mjd=55482 AND s.fiberid=117)",248,50,SELECT,"['SPECOBJALL', 'PHOTOOBJALL']",2,1,NO,0,13,0,0,0,4
"SELECT DISTINCT p.ra, p.dec, p.objid, p.run, p.rerun, p.camcol, p.field, s.z, s.plate, s.mjd, s.fiberID, s.specobjid, s.run2d FROM PhotoObjAll AS p JOIN SpecObjAll s ON p.objID = s.bestObjID WHERE (s.plate=5355 AND s.mjd=56009 AND s.fiberid=296)",248,50,SELECT,"['SPECOBJALL', 'PHOTOOBJALL']",2,1,NO,0,13,0,0,0,4
"
SELECT AVG(s.z) AS avg_redshift
FROM SpecObj AS s
WHERE s.class = 'GALAXY'
AND s.objID IN (
    SELECT p.objID
    FROM PhotoObj AS p
    WHERE p.ra BETWEEN 150 AND 160
);",167,31,SELECT,"['SpecObj', 'PhotoObj']",2,1,YES,1,2,1,0,1,3
"
SELECT f.fieldID, COUNT(p.objID) AS star_count
FROM Field AS f
JOIN PhotoObj AS p ON f.fieldID = p.fieldID
WHERE p.objID IN (
    SELECT s.objID
    FROM SpecObj AS s
    WHERE s.class = 'STAR'
    AND s.petromag_r < 20
)
GROUP BY f.fieldID;",245,39,SELECT,"['Field', 'PhotoObj', 'SpecObj']",3,2,YES,1,3,1,0,1,4
"
SELECT AVG(g.petromag_r) AS avg_magnitude
FROM Galaxy AS g
WHERE g.objID IN (
    SELECT s.objID
    FROM SpecObj AS s
    WHERE s.class = 'GALAXY'
    AND s.z > 0.1
);",148,27,SELECT,"['Galaxy', 'SpecObj']",2,1,YES,1,2,1,0,1,3
"
SELECT COUNT(q.objID) AS quasar_count
FROM SpecObj AS q
WHERE q.class = 'QSO'
AND q.objID IN (
    SELECT f.objID
    FROM Field AS f
    WHERE f.ra BETWEEN 120 AND 150
    AND f.dec BETWEEN -5 AND 5
);",193,34,SELECT,"['SpecObj', 'Field']",2,1,YES,1,2,1,0,1,4
"SELECT q.*
FROM SpecObj AS q
WHERE q.class = 'QSO'
AND q.z > 2.0
AND q.objID IN (
    SELECT p.objID
    FROM PhotoObj AS p
    WHERE p.petromag_g < 20
    AND p.objID IN (
        SELECT f.objID
        FROM Field AS f
        WHERE f.ra BETWEEN 100 AND 200
        AND f.dec BETWEEN -10 AND 10
    )
);",334,57,SELECT,"['SpecObj', 'PhotoObj', 'Field']",3,3,NO,2,3,0,0,0,7
"SELECT g.*
FROM Galaxy AS g
WHERE g.petromag_r BETWEEN 15 AND 18
AND g.objID IN (
    SELECT s.objID
    FROM SpecObj AS s
    WHERE s.class = 'GALAXY'
    AND s.objID IN (
        SELECT f.objID
        FROM Field AS f
        WHERE f.ra BETWEEN 100 AND 150
        AND f.dec BETWEEN 0 AND 30
    )
);",290,47,SELECT,"['Galaxy', 'SpecObj', 'Field']",3,3,NO,2,3,0,0,0,6
"
SELECT p.*
FROM PhotoObj AS p
WHERE p.objID IN (
    SELECT s.objID
    FROM SpecObj AS s
    WHERE s.class = 'STAR'
    AND s.objID IN (
        SELECT f.objID
        FROM Field AS f
        WHERE f.ra BETWEEN 100 AND 150
        AND f.dec BETWEEN -10 AND 10
    )
);",253,41,SELECT,"['PhotoObj', 'SpecObj', 'Field']",3,3,NO,2,3,0,0,0,5
"
SELECT g.*
FROM Galaxy AS g
WHERE g.objID IN (
    SELECT s.objID
    FROM SpecObj AS s
    WHERE s.class = 'GALAXY'
    AND s.z > 0.5
    AND s.objID IN (
        SELECT p.objID
        FROM PhotoObj AS p
        WHERE p.mode = 1 -- Primary objects
        AND p.petromag_r < 18
    )
);",290,45,SELECT,"['Galaxy', 'SpecObj', 'PhotoObj']",3,3,NO,2,3,0,0,0,6
"
SELECT MAX(g.petromag_r) AS max_magnitude
FROM Galaxy AS g
WHERE g.objID IN (
    SELECT s.objID
    FROM SpecObj AS s
    WHERE s.class = 'GALAXY'
    AND s.objID IN (
        SELECT f.objID
        FROM Field AS f
        WHERE f.dec BETWEEN 0 AND 30
    )
);",244,40,SELECT,"['Galaxy', 'SpecObj', 'Field']",3,3,YES,2,3,1,0,1,4
"
SELECT AVG(q.z) AS avg_redshift
FROM SpecObj AS q
WHERE q.class = 'QSO'
AND q.objID IN (
    SELECT p.objID
    FROM PhotoObj AS p
    WHERE p.mode = 1
    AND p.objID IN (
        SELECT f.objID
        FROM Field AS f
        WHERE f.ra BETWEEN 150 AND 200
    )
);",230,40,SELECT,"['SpecObj', 'PhotoObj', 'Field']",3,3,YES,2,3,1,0,1,5
"
SELECT MAX(q.petromag_g) AS max_magnitude
FROM SpecObj AS q
WHERE q.class = 'QSO'
AND q.z > 1.0
AND q.objID IN (
    SELECT f.objID
    FROM Field AS f
    WHERE f.dec BETWEEN -20 AND 20
    AND f.fieldID IN (
        SELECT fieldID
        FROM PhotoObj
        WHERE run = 752
    )
);",271,46,SELECT,"['SpecObj', 'Field', 'PhotoObj']",3,3,YES,2,3,1,0,1,6
"SELECT p.*
FROM PhotoObj AS p
WHERE p.objID IN (
    SELECT s.objID
    FROM SpecObj AS s
    WHERE s.objType = 6 -- Stars
    AND s.objID IN (
        SELECT f.objID
        FROM Field AS f
        WHERE f.ra BETWEEN 150 AND 160
        AND f.fieldID IN (
            SELECT fieldID
            FROM Galaxy
            WHERE petromag_r < 10
        )
    )
);",424,65,SELECT,"['PhotoObj', 'SpecObj', 'Field', 'Galaxy']",4,4,NO,3,4,0,0,0,6
"SELECT g.*
FROM Galaxy AS g
WHERE g.petromag_r BETWEEN 14 AND 18
AND g.objID IN (
    SELECT s.objID
    FROM SpecObj AS s
    WHERE s.class = 'GALAXY'
    AND s.objID IN (
        SELECT p.objID
        FROM PhotoObj AS p
        WHERE p.mode = 1 -- Primary objects
        AND p.objID IN (
            SELECT f.objID
            FROM Field AS f
            WHERE f.ra BETWEEN 120 AND 180
            AND f.dec BETWEEN 0 AND 50
        )
    )
);",403,66,SELECT,"['Galaxy', 'SpecObj', 'PhotoObj', 'Field']",4,4,NO,3,4,0,0,0,8
"SELECT p.*
FROM PhotoObj AS p
WHERE p.objID IN (
    SELECT s.objID
    FROM SpecObj AS s
    WHERE s.class = 'STAR'
    AND s.zWarning = 0
    AND s.objID IN (
        SELECT g.objID
        FROM Galaxy AS g
        WHERE g.petromag_u < 21
        AND g.objID IN (
            SELECT f.objID
            FROM Field AS f
            WHERE f.ra BETWEEN 210 AND 250
            AND f.dec BETWEEN -10 AND 10
        )
    )
);",389,64,SELECT,"['PhotoObj', 'SpecObj', 'Galaxy', 'Field']",4,4,NO,3,4,0,0,0,8
"
SELECT q.*
FROM SpecObj AS q
WHERE q.class = 'QSO'
AND q.z > 2.0
AND q.objID IN (
    SELECT p.objID
    FROM PhotoObj AS p
    WHERE p.mode = 1
    AND p.objID IN (
        SELECT g.objID
        FROM Galaxy AS g
        WHERE g.petromag_g < 20
        AND g.objID IN (
            SELECT f.objID
            FROM Field AS f
            WHERE f.ra BETWEEN 100 AND 200
            AND f.dec BETWEEN -10 AND 10
        )
    )
);",385,64,SELECT,"['SpecObj', 'PhotoObj', 'Galaxy', 'Field']",4,4,NO,3,4,0,0,0,8
"
SELECT q.*
FROM SpecObj AS q
WHERE q.class = 'QSO'
AND q.z > 2.0
AND q.objID IN (
    SELECT p.objID
    FROM PhotoObj AS p
    WHERE p.mode = 1 -- Primary objects
    AND p.objID IN (
        SELECT g.objID
        FROM Galaxy AS g
        WHERE g.petromag_g < 20
        AND g.objID IN (
            SELECT f.objID
            FROM Field AS f
            WHERE f.ra BETWEEN 150 AND 200
            AND f.dec BETWEEN -10 AND 10
        )
    )
);",385,64,SELECT,"['SpecObj', 'PhotoObj', 'Galaxy', 'Field']",4,4,NO,3,4,0,0,0,9
"
SELECT COUNT(p.objID) AS star_count
FROM PhotoObj AS p
WHERE p.objID IN (
    SELECT s1.objID
    FROM SpecObj AS s1
    WHERE s1.class = 'STAR'
    AND s1.zWarning = 0
    AND s1.objID IN (
        SELECT s2.objID
        FROM SpecObj AS s2
        WHERE s2.petromag_r < 19
        AND s2.objID IN (
            SELECT f.objID
            FROM Field AS f
            WHERE f.ra BETWEEN 180 AND 240
            AND f.dec BETWEEN -20 AND 20
        )
    )
);",367,56,SELECT,"['PhotoObj', 'SpecObj', 'Field']",3,4,YES,3,4,1,0,1,7
"
SELECT SUM(s.z) AS total_redshift
FROM SpecObj AS s
WHERE s.class = 'GALAXY'
AND s.objID IN (
    SELECT p.objID
    FROM PhotoObj AS p
    WHERE p.mode = 1
    AND p.objID IN (
        SELECT f.objID
        FROM Field AS f
        WHERE f.dec BETWEEN -10 AND 10
        AND f.fieldID IN (
            SELECT fieldID
            FROM PhotoObj
            WHERE run = 600
        )
    )
);",349,56,SELECT,"['SpecObj', 'PhotoObj', 'Field']",3,4,YES,3,4,1,0,1,7
"
SELECT COUNT(g.objID) AS galaxy_count
FROM Galaxy AS g
WHERE g.petromag_r < 17
AND g.objID IN (
    SELECT s1.objID
    FROM SpecObj AS s1
    WHERE s1.z > 0.5
    AND s1.objID IN (
        SELECT p.objID
        FROM PhotoObj AS p
        WHERE p.mode = 1
        AND p.objID IN (
            SELECT f.objID
            FROM Field AS f
            WHERE f.ra BETWEEN 150 AND 180
            AND f.dec BETWEEN 0 AND 30
        )
    )
);",373,57,SELECT,"['Galaxy', 'SpecObj', 'PhotoObj', 'Field']",4,4,YES,3,4,1,0,1,7
"
SELECT AVG(g.petromag_u) AS avg_magnitude
FROM Galaxy AS g
WHERE g.objID IN (
    SELECT s1.objID
    FROM SpecObj AS s1
    WHERE s1.class = 'GALAXY'
    AND s1.z > 0.5
    AND s1.objID IN (
        SELECT p.objID
        FROM PhotoObj AS p
        WHERE p.mode = 1
        AND p.objID IN (
            SELECT f1.objID
            FROM Field AS f1
            WHERE f1.ra BETWEEN 120 AND 160
            AND f1.dec BETWEEN -10 AND 10
            AND f1.fieldID IN (
                SELECT fieldID
                FROM PhotoObj
                WHERE run = 752
            )
        )
    )
);",477,75,SELECT,"['Galaxy', 'SpecObj', 'PhotoObj', 'Field']",4,5,YES,4,5,1,0,1,10
"
SELECT COUNT(q.objID) AS quasar_count
FROM SpecObj AS q
WHERE q.class = 'QSO'
AND q.z > 2.0
AND q.objID IN (
    SELECT p.objID
    FROM PhotoObj AS p
    WHERE p.mode = 1
    AND p.petromag_g < 20
    AND p.objID IN (
        SELECT g.objID
        FROM Galaxy AS g
        WHERE g.ra BETWEEN 150 AND 200
        AND g.dec BETWEEN -10 AND 10
        AND g.objID IN (
            SELECT f.objID
            FROM Field AS f
            WHERE f.fieldID IN (
                SELECT fieldID
                FROM PhotoObj
                WHERE run = 756
            )
        )
    )
);",522,80,SELECT,"['SpecObj', 'PhotoObj', 'Galaxy', 'Field']",4,5,YES,4,5,1,0,1,11
"
SELECT AVG(q.z) AS avg_redshift
FROM SpecObj AS q
WHERE q.class = 'QSO'
AND q.objID IN (
    SELECT s1.objID
    FROM SpecObj AS s1
    WHERE s1.petromag_g < 20
    AND s1.objID IN (
        SELECT p.objID
        FROM PhotoObj AS p
        WHERE p.mode = 1
        AND p.objID IN (
            SELECT f1.objID
            FROM Field AS f1
            WHERE f1.ra BETWEEN 210 AND 250
            AND f1.dec BETWEEN -15 AND 15
            AND f1.fieldID IN (
                SELECT fieldID
                FROM PhotoObj
                WHERE run = 756
            )
        )
    )
);",494,79,SELECT,"['SpecObj', 'PhotoObj', 'Field']",3,4,YES,4,5,1,0,1,10
"SELECT p.*
FROM PhotoObj AS p
WHERE p.objID IN (
    SELECT s1.objID
    FROM SpecObj AS s1
    WHERE s1.z > 0.5
    AND s1.objID IN (
        SELECT s2.objID
        FROM SpecObj AS s2
        WHERE s2.petromag_r < 19
        AND s2.objID IN (
            SELECT g.objID
            FROM Galaxy AS g
            WHERE g.ra BETWEEN 180 AND 240
            AND g.dec BETWEEN -20 AND 20
            AND g.objID IN (
                SELECT f.objID
                FROM Field AS f
                WHERE f.fieldID IN (
                    SELECT fieldID
                    FROM Field
                    GROUP BY fieldID
                    HAVING COUNT(*) > 1
                )
            )
        )
    )
);",586,100,SELECT,"['PhotoObj', 'SpecObj', 'Galaxy', 'Field']",4,5,YES,5,6,1,0,1,10
"
SELECT p.*
FROM PhotoObj AS p
WHERE p.objID IN (
    SELECT s1.objID
    FROM SpecObj AS s1
    WHERE s1.z > 0.5
    AND s1.objID IN (
        SELECT s2.objID
        FROM SpecObj AS s2
        WHERE s2.petromag_r < 19
        AND s2.objID IN (
            SELECT g.objID
            FROM Galaxy AS g
            WHERE g.ra BETWEEN 180 AND 240
            AND g.dec BETWEEN -20 AND 20
            AND g.objID IN (
                SELECT f.objID
                FROM Field AS f
                WHERE f.fieldID IN (
                    SELECT fieldID
                    FROM Field
                    GROUP BY fieldID
                    HAVING COUNT(*) > 1
                )
            )
        )
    )
);",586,100,SELECT,"['PhotoObj', 'SpecObj', 'Galaxy', 'Field']",4,5,YES,5,6,1,0,1,10
"
SELECT g.*
FROM Galaxy AS g
WHERE g.petromag_r BETWEEN 15 AND 18
AND g.objID IN (
    SELECT s1.objID
    FROM SpecObj AS s1
    WHERE s1.class = 'GALAXY'
    AND s1.objID IN (
        SELECT s2.objID
        FROM SpecObj AS s2
        WHERE s2.z > 1.5
        AND s2.objID IN (
            SELECT p.objID
            FROM PhotoObj AS p
            WHERE p.mode = 1
            AND p.objID IN (
                SELECT f.objID
                FROM Field AS f
                WHERE f.ra BETWEEN 120 AND 160
                AND f.dec BETWEEN -10 AND 10
                AND f.fieldID IN (
                    SELECT fieldID
                    FROM PhotoObj
                    WHERE run = 756
                )
            )
        )
    )
);",635,108,SELECT,"['Galaxy', 'SpecObj', 'PhotoObj', 'Field']",4,6,NO,5,6,0,0,0,11
"
SELECT g.*
FROM Galaxy AS g
WHERE g.petromag_r BETWEEN 15 AND 18
AND g.objID IN (
    SELECT s1.objID
    FROM SpecObj AS s1
    WHERE s1.class = 'GALAXY'
    AND s1.objID IN (
        SELECT s2.objID
        FROM SpecObj AS s2
        WHERE s2.z > 1.5
        AND s2.objID IN (
            SELECT p.objID
            FROM PhotoObj AS p
            WHERE p.mode = 1
            AND p.objID IN (
                SELECT f.objID
                FROM Field AS f
                WHERE f.ra BETWEEN 120 AND 160
                AND f.dec BETWEEN -10 AND 10
                AND f.fieldID IN (
                    SELECT fieldID
                    FROM PhotoObj
                    WHERE run = 756
                )
            )
        )
    )
);",635,108,SELECT,"['Galaxy', 'SpecObj', 'PhotoObj', 'Field']",4,6,NO,5,6,0,0,0,12
"
SELECT COUNT(s1.objID) AS star_count
FROM SpecObj AS s1
WHERE s1.class = 'STAR'
AND s1.objID IN (
    SELECT s2.objID
    FROM SpecObj AS s2
    WHERE s2.zWarning = 0
    AND s2.objID IN (
        SELECT g.objID
        FROM Galaxy AS g
        WHERE g.petromag_r < 19
        AND g.objID IN (
            SELECT p.objID
            FROM PhotoObj AS p
            WHERE p.mode = 1
            AND p.objID IN (
                SELECT f.objID
                FROM Field AS f
                WHERE f.ra BETWEEN 120 AND 160
                AND f.dec BETWEEN -10 AND 10
                AND f.fieldID IN (
                    SELECT fieldID
                    FROM PhotoObj
                    WHERE run = 700
                )
            )
        )
    )
);",626,101,SELECT,"['SpecObj', 'Galaxy', 'PhotoObj', 'Field']",4,6,YES,5,6,1,0,1,12
